"Pax","Issue.Date","Sector","Cls","Net"
1,79,4,6,4310
1,79,1,6,2700
1,79,2,6,4010
1,79,2,6,4010
1,79,2,6,2195
1,79,2,6,4010
1,79,2,6,4010
1,79,2,6,3495
1,79,5,6,3700
1,79,2,6,4010
1,79,1,6,2700
1,79,5,6,3200
1,79,3,6,3450
1,79,2,6,3495
1,79,2,6,3495
1,79,3,6,2195
1,79,3,6,2195
1,79,2,6,3195
1,79,2,6,3195
1,79,2,6,3195
1,79,5,6,2195
1,79,1,6,3200
1,79,1,6,3200
2,79,1,6,3200
1,79,3,6,2195
1,79,6,6,2195
1,79,5,6,4010
1,79,1,6,3500
1,79,1,6,3500
1,79,2,5,4330
1,79,2,6,4010
1,79,5,6,2195
1,79,5,6,2195
1,79,5,6,2195
1,79,1,6,3500
2,79,1,6,3500
2,79,1,6,3500
1,79,5,6,4010
1,79,1,6,3500
1,79,6,6,2195
1,79,2,6,4010
1,79,4,6,2950
1,79,6,6,3450
1,79,1,6,2700
1,79,1,6,2700
1,79,2,6,3695
1,79,2,6,3695
1,79,5,4,4770
1,79,5,4,4770
1,79,5,4,4770
1,79,5,4,4770
2,79,5,4,4770
2,79,5,4,4770
1,79,5,6,2195
1,79,5,6,2195
1,79,3,6,3450
1,79,3,6,3450
1,79,2,6,3695
1,79,2,6,3695
1,79,2,6,3695
1,79,1,6,3700
1,79,4,6,2700
1,79,6,6,3450
1,79,6,6,2995
1,79,6,6,2995
1,79,5,6,4010
1,79,6,6,2995
1,79,3,6,2995
1,79,3,6,2995
1,79,6,6,2995
1,79,6,6,2995
1,79,6,6,2995
1,79,6,6,2995
1,79,2,4,4770
1,79,3,6,2995
1,79,3,6,2995
1,79,2,6,3695
1,79,2,6,3695
1,79,6,6,3450
1,79,6,5,3650
1,79,6,5,3650
1,79,1,4,5110
1,79,1,4,5110
1,79,1,5,4730
1,79,1,5,4730
1,79,3,6,2995
1,79,3,6,2995
1,79,4,6,2995
1,79,4,6,2995
1,79,5,6,3695
1,79,5,6,3695
1,79,5,6,2695
1,79,5,6,2695
1,79,3,6,2995
1,79,4,6,2995
1,79,5,6,3695
1,79,4,6,2700
1,79,4,6,2895
1,79,4,6,2895
1,79,5,6,3695
1,79,1,6,2700
1,79,3,6,2995
1,79,5,6,2695
1,79,5,6,2695
1,79,4,6,2895
1,79,6,6,3450
1,79,6,4,3930
1,79,6,4,3930
1,79,6,4,3930
1,79,5,6,2695
1,79,2,5,4330
1,79,2,5,4330
1,79,2,5,4330
1,79,3,6,2995
1,79,6,6,2195
1,79,5,6,4010
1,82,4,6,2895
1,82,3,6,2995
1,82,3,6,2995
1,82,5,6,2695
1,82,5,6,2695
1,82,2,6,4010
1,82,2,6,4010
1,82,3,6,2995
1,82,6,6,2195
1,82,1,6,2700
1,82,1,6,2700
1,82,1,6,2700
1,82,1,6,2700
1,82,5,6,2895
1,82,4,6,2700
1,82,3,6,2395
1,82,6,6,2195
1,82,6,6,2195
1,82,2,6,4010
1,82,4,6,4310
1,82,4,6,2700
1,82,4,6,2700
1,82,5,6,2895
1,82,5,6,2895
1,82,6,6,2195
1,82,5,6,3695
1,82,1,4,5110
1,82,1,4,5110
1,82,4,6,4310
1,82,5,6,3695
1,82,2,6,3095
1,82,2,6,3095
1,82,3,6,2395
1,82,2,6,3095
1,82,6,6,2195
1,82,6,6,2195
1,82,6,6,2195
1,82,1,4,5110
1,82,1,6,2700
1,82,1,6,2700
1,82,1,6,3000
1,82,1,6,3000
1,82,6,6,2195
1,82,1,6,2700
1,82,1,6,2700
1,82,6,6,2195
1,82,2,6,3500
1,82,2,6,3500
1,82,5,4,4770
1,82,6,6,2195
1,82,6,6,2195
1,82,6,6,2195
1,82,6,6,2195
1,82,6,6,2195
2,82,6,6,2195
1,82,3,6,2195
1,82,3,6,2195
1,82,4,6,2700
1,82,5,6,4010
1,82,6,6,2195
1,82,6,6,2195
1,82,1,6,3000
1,82,2,6,2995
1,82,3,6,2695
1,82,3,6,2695
1,82,2,6,2995
1,82,4,6,2695
1,82,3,6,2195
1,82,3,6,2195
1,82,3,6,2195
1,82,3,6,2495
1,82,5,6,2695
1,82,4,6,2695
1,82,2,6,2495
1,82,6,6,2695
1,82,5,6,2695
1,82,5,6,2695
1,82,2,6,2995
1,82,3,6,2495
1,82,6,6,2695
1,82,5,6,2695
1,82,6,6,2695
1,82,5,6,2495
1,82,5,6,2495
1,82,5,6,4010
1,82,5,6,2495
1,82,2,6,2495
1,82,6,6,2195
1,82,6,6,2195
1,82,6,6,2195
1,82,4,6,2495
1,82,4,6,2495
1,82,3,6,2495
1,82,5,6,2495
1,82,5,6,2495
1,82,6,5,3650
1,82,6,5,3650
1,82,6,5,3650
1,82,3,6,2495
1,82,5,6,2950
1,82,4,6,2495
1,82,5,6,2950
1,82,5,6,2950
1,82,5,6,2950
1,82,2,6,2950
1,82,4,6,2450
1,82,4,6,2450
1,82,4,6,2450
1,82,4,6,2450
1,82,5,6,2495
1,82,2,6,2950
1,82,4,6,2450
1,82,5,6,2895
1,82,1,6,2695
1,82,5,6,2895
1,82,5,6,3200
1,82,5,6,3200
1,82,2,6,3195
1,82,5,6,2495
1,82,5,6,2650
1,82,1,6,2995
1,82,2,6,3195
1,82,3,6,2495
1,82,3,6,2495
1,82,6,6,2195
1,82,5,6,2495
1,82,2,6,3195
1,82,2,6,3195
1,82,3,6,2195
2,82,3,6,2195
1,82,3,6,2195
1,82,3,6,2195
1,82,3,6,2195
1,82,3,6,2195
1,82,1,6,2995
1,82,3,6,2195
1,82,4,6,2695
1,82,4,6,2695
1,82,5,6,2495
1,82,6,6,2195
1,82,2,6,3495
1,82,5,6,2495
1,82,5,6,2495
1,82,2,5,4330
1,82,2,5,4330
1,82,6,6,2595
1,82,6,6,2595
1,82,5,6,2650
1,82,4,6,2695
1,82,5,6,2495
1,82,5,6,2495
1,82,5,6,2495
1,82,5,6,2495
1,82,4,6,2695
1,82,3,6,2495
1,82,1,6,2995
1,82,6,6,2595
1,82,2,6,3495
1,82,5,6,3495
1,82,5,6,3495
1,82,6,6,2195
1,82,2,6,2500
1,82,2,6,2500
1,82,2,6,2500
1,82,2,6,2500
1,82,6,6,2195
1,82,2,4,4770
1,82,6,6,2195
1,82,5,6,2500
1,82,6,6,2595
1,82,5,6,3495
1,82,5,6,3495
1,82,6,6,2595
1,82,3,6,2495
1,82,3,6,2495
1,82,6,6,3450
1,82,1,6,2695
1,82,1,6,2695
2,82,1,6,2695
2,82,1,6,2695
1,82,5,6,2500
1,82,1,6,2695
1,82,4,6,2695
1,82,1,6,2995
1,82,1,6,2995
1,85,4,6,2695
1,85,4,6,2695
1,85,1,6,2995
1,85,2,6,3495
1,85,2,6,3495
1,85,2,6,2500
1,85,5,6,2495
1,85,2,6,3495
1,85,2,6,3495
1,85,2,6,3495
1,85,5,6,3500
1,85,4,6,2695
1,85,4,6,2695
1,85,6,6,2495
1,85,1,6,2995
1,85,6,6,2395
1,85,1,6,2695
1,85,2,6,3495
1,85,5,6,2695
1,85,6,6,2395
1,85,6,6,2395
1,85,2,6,2995
1,85,2,6,2995
1,85,5,6,3500
1,85,4,6,2695
1,85,4,6,2695
1,85,2,6,3700
1,85,4,6,2695
1,85,4,6,2695
1,85,4,6,2695
1,85,2,6,2500
1,85,2,6,2500
1,85,3,6,2450
1,85,6,6,2395
1,85,1,6,2995
1,85,1,6,2995
1,85,4,6,2695
1,85,1,6,2695
1,85,6,6,2495
1,85,6,6,2495
1,85,6,6,2495
1,85,5,6,2500
1,85,5,6,2500
1,85,5,6,2500
1,85,2,6,3195
1,85,1,6,2695
1,85,2,6,3695
2,85,2,6,2500
1,85,1,6,2700
1,85,1,6,2695
1,85,4,6,2695
1,85,2,6,2500
1,85,5,6,2500
2,85,5,6,2500
1,85,5,6,3195
1,85,2,6,3495
1,85,1,6,2995
1,85,5,6,3695
1,85,3,6,2450
1,85,3,6,2450
1,85,3,6,2450
1,85,3,6,2195
1,85,3,6,2195
1,85,4,6,2700
1,85,3,6,2195
1,85,2,6,2500
1,85,3,6,2195
1,85,2,6,2500
1,85,5,6,2695
1,85,5,6,2695
1,85,5,6,2695
1,85,3,6,2450
1,85,4,6,2695
1,85,4,6,2695
1,85,4,6,2695
1,85,4,6,2695
1,85,4,6,2695
1,85,2,6,2995
1,85,5,6,2500
1,85,2,6,3495
1,85,2,6,3495
1,85,6,6,2195
1,85,6,6,2195
1,85,2,6,2500
1,85,1,6,2995
1,85,1,6,2995
1,85,5,6,2695
1,85,5,6,2695
1,85,5,6,2695
1,85,2,6,2500
1,85,1,6,2995
1,85,1,6,2995
1,85,5,6,3095
1,85,2,6,2500
1,85,2,6,3195
1,85,5,6,2500
1,85,2,6,3495
1,85,3,6,2195
1,85,3,6,2450
1,85,2,6,2500
1,85,2,6,3195
1,85,1,6,3195
1,85,2,6,2500
1,85,6,6,2195
1,85,6,6,3195
1,85,6,6,3195
1,85,2,6,3995
1,85,5,6,3500
2,85,5,6,3500
1,85,2,6,3195
1,85,3,6,2195
1,85,3,6,2195
1,85,3,6,2450
1,85,6,6,3450
1,85,6,6,3450
1,85,3,6,2450
1,85,6,5,3650
1,85,2,6,3500
1,85,2,6,3195
1,85,2,6,3195
1,85,2,6,3195
1,85,2,6,3195
1,85,2,6,3400
1,85,6,5,3650
1,85,2,6,3195
1,85,3,6,2195
1,85,3,6,2195
1,85,1,6,2995
1,85,1,6,2995
1,85,2,6,2500
1,85,4,6,3000
1,85,2,6,3195
1,85,2,6,3195
1,85,4,6,3000
1,85,4,6,3000
1,85,2,6,2500
1,85,2,6,3500
1,85,1,6,2995
1,85,1,6,2995
1,85,3,6,3450
1,85,3,6,3450
1,85,3,6,3450
1,85,3,6,3450
1,85,2,6,3200
1,85,2,6,2500
1,85,2,6,3195
1,85,3,6,3450
1,85,3,6,3450
1,85,4,6,2700
2,85,4,6,2700
1,85,1,6,2995
1,85,2,6,3200
1,85,2,6,3200
1,85,2,6,3200
1,85,4,6,3000
1,85,4,6,3000
1,85,6,4,3930
1,85,3,6,2195
1,85,5,6,3395
2,85,5,6,3395
2,85,5,6,3395
1,85,6,6,2195
1,85,6,4,3930
1,85,5,6,3395
1,85,4,6,3000
1,85,3,6,3195
1,85,1,6,2995
1,85,6,6,2195
1,85,6,6,2195
1,85,6,6,2195
1,85,6,6,2195
1,85,6,3,4420
1,85,5,6,3200
1,85,6,6,2195
1,85,6,6,2195
1,85,6,6,2195
1,85,6,6,2195
1,85,2,6,2500
1,85,6,6,2195
1,85,6,6,2195
1,88,2,6,2700
1,88,3,6,3195
1,88,3,6,3195
1,88,5,6,3200
1,88,6,6,2695
1,88,3,6,3195
1,88,4,6,3000
1,88,1,6,2700
2,88,1,6,2700
2,88,1,6,2700
1,88,6,6,2195
1,88,5,6,3200
1,88,2,6,2500
1,88,2,6,2700
1,88,2,6,2700
1,88,2,6,3195
1,88,6,6,2195
1,88,6,6,2195
1,88,6,6,2195
1,88,4,6,3000
1,88,4,6,3000
1,88,4,6,3000
1,88,4,6,3000
1,88,2,6,3195
1,88,4,6,3000
1,88,4,6,3000
1,88,2,6,2500
1,88,2,6,2500
1,88,5,6,3200
1,88,4,6,3000
1,88,4,6,3000
1,88,2,6,3195
1,88,6,6,2195
1,88,5,6,3200
1,88,3,6,3195
1,88,4,6,3000
1,88,1,6,2995
1,88,4,6,2695
1,88,4,6,2695
1,88,4,6,2695
1,88,3,6,2195
1,88,2,6,2995
1,88,4,6,3200
1,88,3,6,2195
1,88,3,6,2195
1,88,3,6,2195
1,88,2,6,2495
1,88,2,6,2495
1,88,2,6,2495
1,88,3,6,2195
1,88,2,6,2495
1,88,1,6,2995
1,88,5,6,2500
1,88,2,6,2495
2,88,2,6,2495
1,88,6,6,2195
1,88,6,6,2195
1,88,2,6,2995
1,88,4,6,2700
1,88,2,6,2495
1,88,4,6,3200
1,88,5,6,2695
1,88,6,6,3095
1,88,5,6,2695
1,88,2,6,2500
1,88,2,6,2500
1,88,2,6,2995
1,88,2,6,2995
1,88,6,6,3095
1,88,5,6,2695
1,88,5,6,2500
1,88,5,6,2500
1,88,4,6,2695
1,88,4,6,2695
1,88,2,6,2500
1,88,1,6,2700
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,4,6,2695
1,88,5,6,2500
1,88,4,6,2695
1,88,2,6,3495
1,88,5,6,2500
1,88,2,6,2500
1,88,5,6,2695
1,88,4,6,2695
1,88,2,6,2500
1,88,5,6,2500
1,88,5,6,2695
1,88,5,6,2695
2,88,5,6,2695
1,88,2,6,2500
1,88,5,6,2500
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2695
1,88,5,6,2500
1,88,1,6,2650
1,88,5,6,2495
1,88,6,6,2195
1,88,6,6,2195
1,88,5,6,2695
1,88,5,6,2500
1,88,5,6,2500
1,88,5,6,2500
1,88,5,6,2500
1,88,2,6,2500
1,88,2,6,2500
1,88,5,6,3000
1,88,3,6,3095
1,88,3,6,3095
1,88,3,6,3095
1,88,3,6,3095
1,88,2,6,2500
1,88,2,6,2500
1,88,6,6,3095
1,88,5,6,2500
1,88,4,6,2700
1,88,5,6,2500
1,88,3,6,3095
1,88,5,6,3000
1,88,4,6,2700
1,88,5,6,2500
1,88,5,6,2500
1,88,2,6,2500
1,88,2,6,2500
1,88,2,6,2500
1,88,1,6,3200
1,88,1,6,3200
1,88,6,6,2995
1,88,5,6,3000
1,88,2,6,2500
1,88,2,6,2500
1,88,2,6,2500
1,88,5,6,2500
1,88,5,6,3000
1,88,5,6,2195
1,88,5,6,2195
1,88,5,6,3000
1,88,6,6,2500
1,88,6,6,2500
1,88,2,6,3495
1,88,2,6,3495
1,88,6,6,2195
1,88,3,6,2195
1,88,3,6,2195
1,88,4,6,2700
1,88,5,6,3000
1,88,5,6,3000
1,88,5,6,2195
1,88,3,6,2195
1,88,6,6,3450
1,88,3,6,3450
1,88,3,6,3450
1,88,2,6,3495
1,88,1,6,3200
1,88,5,6,3200
1,88,1,6,3200
1,88,1,6,3000
1,88,3,6,2195
1,88,3,6,2195
1,88,1,6,3000
1,88,6,6,3095
1,88,6,6,2495
1,88,3,6,3095
1,88,6,6,3095
1,88,6,6,3095
1,88,6,6,3095
1,88,6,6,3095
1,88,1,6,3000
1,88,6,6,2495
1,91,6,6,3095
1,91,5,6,2895
1,91,5,6,2895
1,91,4,6,2895
1,91,6,6,3095
1,91,5,6,2195
1,91,5,6,2195
1,91,3,6,2195
1,91,5,6,2700
1,91,5,6,2700
1,91,5,6,2700
1,91,2,6,2995
1,91,2,6,2995
1,91,2,6,2995
1,91,5,6,2700
1,91,2,6,2700
1,91,3,6,2995
1,91,6,6,2495
1,91,2,6,3495
1,91,4,6,3195
1,91,4,6,3195
1,91,5,6,3000
1,91,4,6,2700
1,91,5,6,2195
1,91,5,6,3000
1,91,5,6,3000
1,91,3,6,2995
1,91,1,6,3200
1,91,2,6,2195
1,91,2,6,3495
1,91,1,6,3200
1,91,5,6,2195
1,91,1,6,3200
1,91,5,6,2195
1,91,2,6,2195
1,91,1,6,2700
1,91,1,6,2700
1,91,6,6,3200
1,91,4,6,3195
1,91,5,6,2195
2,91,5,6,2195
1,91,2,6,2700
1,91,1,6,4310
1,91,4,6,3195
1,91,2,6,2195
1,91,5,6,3200
1,91,5,6,3200
1,91,5,6,3200
1,91,5,6,3200
1,91,5,6,2195
1,91,2,6,2195
1,91,5,6,2195
1,91,5,6,3200
1,91,5,6,2700
1,91,6,6,2195
1,91,6,6,2195
1,91,2,6,3200
1,91,2,6,3200
1,91,2,6,3200
1,91,5,6,2195
1,91,6,6,2195
2,91,6,6,2195
1,91,6,6,2195
1,91,6,6,2195
1,91,6,6,2195
1,91,5,6,2195
1,91,4,6,2700
1,91,2,6,3500
1,91,2,6,3500
1,91,2,6,2195
1,91,1,6,3000
1,91,2,6,3200
1,91,4,6,2700
1,91,6,6,2195
1,91,3,6,2195
1,91,1,6,3000
1,91,2,6,2195
1,91,2,6,2195
1,91,1,6,3000
1,91,3,6,2195
1,91,3,6,2500
1,91,5,6,2195
1,91,5,6,2195
1,91,5,6,3500
1,91,2,6,2195
1,91,2,6,2195
1,91,2,6,2195
1,91,1,6,3000
1,91,1,6,3000
2,91,1,6,3000
1,91,5,6,3500
1,91,2,6,2195
1,91,1,6,2700
1,91,1,6,2700
1,91,1,6,2700
1,91,6,5,3650
1,91,6,5,3650
1,91,6,5,3650
1,91,2,6,2195
1,91,2,6,2195
1,91,2,6,2195
1,91,4,6,2700
1,91,4,6,2700
1,91,2,6,2195
1,91,1,6,3000
1,91,3,6,2500
1,91,4,6,2700
1,91,6,6,2195
1,91,6,6,2195
1,91,5,6,2195
1,91,5,6,2195
1,91,5,6,2195
1,91,2,6,2195
1,91,4,6,2700
1,91,2,6,2195
1,91,2,6,2195
1,91,5,6,3500
1,91,5,6,3500
1,91,5,6,3500
1,91,2,6,3495
1,91,6,5,3650
1,91,1,6,2995
1,91,6,4,3930
1,91,1,6,2995
1,91,1,6,2995
1,91,4,6,2695
1,91,4,6,2695
1,91,4,6,2695
1,91,6,6,2695
1,91,6,6,2695
1,91,6,6,2695
1,91,3,6,2495
1,91,4,6,2695
1,91,5,6,3495
1,91,2,6,3195
1,91,2,6,3195
1,91,1,6,2995
1,91,5,6,3495
1,91,3,6,2195
1,91,2,6,2695
1,91,2,6,3200
1,91,1,6,4310
1,91,2,6,2695
1,91,5,6,2195
1,91,1,6,2995
1,91,1,6,2695
1,91,2,6,4010
1,91,1,6,2995
1,91,5,6,2195
1,91,2,6,4010
1,91,6,6,3450
1,91,6,6,3450
1,91,3,6,2195
1,91,2,6,4010
1,91,3,6,2195
1,91,1,6,2850
1,91,6,3,4420
1,91,6,6,2195
1,91,1,6,2695
1,91,4,6,3095
1,91,2,6,2195
1,91,4,6,3095
1,91,1,6,2850
1,91,1,6,2850
1,91,1,6,2850
1,91,1,6,2850
1,91,4,6,3095
1,91,2,6,2195
1,91,6,6,2695
1,91,3,6,3195
1,91,3,6,3195
1,91,3,6,3195
1,91,3,6,3195
1,91,3,6,3195
1,91,1,6,2850
1,91,4,6,2695
1,91,5,6,3195
1,91,5,6,2195
1,91,5,6,3195
1,91,5,6,2195
1,91,5,6,2195
1,91,2,6,2195
1,91,4,6,3095
1,91,3,6,3195
1,91,3,6,3195
1,91,5,6,3195
1,91,5,6,2495
1,91,5,6,2495
1,91,2,6,4010
1,91,4,6,3095
1,91,4,6,3095
1,91,2,6,2195
1,91,2,6,2195
1,91,1,6,2695
1,91,3,6,2195
1,91,2,6,2195
1,91,5,6,2195
1,91,5,6,2495
1,91,5,6,2495
1,91,2,6,2495
1,91,3,6,3195
1,91,3,6,2195
1,91,3,6,2195
1,91,3,6,2195
1,91,5,6,4010
1,91,5,6,4010
1,91,1,6,2695
1,94,6,6,2695
2,94,6,6,2695
1,94,4,6,2695
1,94,2,6,2495
1,94,6,6,2695
1,94,1,6,2695
1,94,2,6,2195
1,94,5,6,4010
1,94,5,6,3495
1,94,5,6,3495
1,94,3,6,2195
2,94,3,6,2195
1,94,1,6,2695
1,94,1,6,2695
1,94,1,6,2695
1,94,2,6,2495
1,94,1,6,2695
1,94,2,6,2195
1,94,5,6,2195
1,94,2,6,2195
1,94,2,6,4010
1,94,2,6,2495
1,94,3,6,2195
1,94,1,6,2695
1,94,2,6,2195
1,94,2,6,2195
1,94,2,6,2495
1,94,4,6,2695
1,94,4,6,2695
1,94,2,6,2495
1,94,5,5,4330
1,94,1,6,3695
1,94,5,5,4330
1,94,1,6,4310
1,94,4,6,2700
1,94,2,3,5240
1,94,4,6,2695
1,94,2,6,2695
1,94,4,6,2695
1,94,6,6,3450
1,94,6,6,3450
1,94,4,6,2695
1,94,4,6,2695
1,94,4,6,2695
1,94,1,6,2700
1,94,4,6,2695
1,94,4,6,2695
1,94,6,6,3450
1,94,6,6,3450
1,94,2,5,4330
1,94,2,5,4330
1,94,5,4,4770
1,94,3,6,2195
1,94,5,4,4770
1,94,1,6,2695
1,94,3,6,2195
1,94,6,5,3650
1,94,3,6,2195
1,94,3,6,2195
1,94,5,6,3495
1,94,1,6,2695
1,94,1,6,2695
1,94,3,6,2195
1,94,4,6,2695
1,94,4,6,2695
1,94,6,4,3930
1,94,5,6,3450
1,94,2,6,3000
1,94,5,6,4010
1,94,4,6,2695
1,94,4,6,2695
1,94,3,6,2150
1,94,3,6,2150
1,94,2,6,3200
1,94,2,6,3200
1,94,3,6,2150
1,94,3,6,2150
1,94,6,3,4420
1,94,4,6,2700
1,94,3,6,2150
1,94,3,6,2150
1,94,4,6,3000
1,94,4,6,3000
1,94,5,6,4010
1,94,5,6,2695
1,94,5,6,3200
1,94,3,6,2050
1,94,3,6,2050
1,94,5,6,4010
1,94,2,6,3200
1,94,3,6,2050
1,94,1,6,3200
1,94,3,6,2050
1,94,2,6,3200
1,94,2,6,3200
1,94,5,4,4770
1,94,5,4,4770
1,94,5,6,4010
1,94,5,6,3200
1,94,6,5,3650
1,94,6,5,3650
1,94,4,6,2700
1,94,3,6,2050
1,94,2,6,3695
1,94,2,6,3695
1,94,2,6,3695
1,94,5,6,3695
1,94,1,6,3200
1,94,3,6,2050
1,94,6,4,3930
1,94,3,6,2050
1,94,3,6,2050
1,94,3,6,2050
1,94,3,6,2050
1,97,5,5,4330
1,97,3,6,3000
1,97,3,6,2050
1,97,3,6,2050
1,97,3,6,2050
1,97,5,6,4010
1,97,2,6,3495
1,97,2,6,3495
1,97,5,6,4010
1,97,2,6,4010
1,97,5,6,3195
1,97,1,6,3200
1,97,5,6,3195
1,97,5,6,3195
1,97,5,6,3195
1,97,5,6,3195
1,97,5,6,3195
1,97,5,6,3195
1,97,3,6,3000
1,97,5,6,3195
1,97,4,6,3000
1,97,5,6,3195
1,97,6,6,2495
1,97,5,6,3195
1,97,4,6,2700
1,97,4,6,2700
1,97,4,6,2700
1,97,4,6,2700
1,97,5,6,3095
1,97,5,6,3000
1,97,6,6,2495
1,97,5,6,3000
1,97,5,6,3000
1,97,5,6,3000
1,97,5,6,3000
1,97,1,6,3200
1,97,1,6,3200
1,97,2,6,2700
1,97,5,6,3000
1,97,5,6,3000
1,97,5,6,3000
1,97,1,6,2695
1,97,3,6,3450
1,97,2,6,2700
1,97,4,6,4100
1,97,1,6,2695
1,97,3,4,3930
1,97,3,4,3930
1,97,3,4,3930
1,97,6,6,2195
1,97,6,6,2195
1,97,6,6,2195
1,97,6,6,2195
1,97,5,6,3200
1,97,2,6,2650
1,97,4,6,3000
1,97,5,6,3200
1,97,5,6,3200
1,97,1,6,2695
1,97,1,6,2695
1,97,4,6,3000
1,97,2,6,2650
1,97,6,6,2195
1,97,6,6,2195
1,97,2,6,2650
1,97,2,6,2650
1,97,2,6,2650
1,97,3,6,2500
1,97,6,6,2195
1,97,1,6,3200
1,97,6,6,2195
1,97,2,6,2700
1,97,2,6,2700
1,97,2,6,3700
1,97,2,6,2550
1,97,5,6,3000
1,97,5,6,3000
1,97,1,6,2395
1,97,5,6,2700
1,97,3,6,2500
1,97,5,6,2700
1,97,2,6,2495
1,97,2,6,2495
1,97,2,6,3700
1,97,2,6,2495
1,97,1,6,2395
1,97,2,6,2495
1,97,5,6,3000
1,97,2,6,3700
1,97,2,6,2495
1,97,4,6,3495
1,97,5,6,3000
1,97,5,6,3000
1,97,2,6,3700
1,97,3,4,3930
1,97,5,6,2700
1,97,6,6,3450
1,97,5,6,3000
2,97,5,6,3000
1,97,5,6,3000
1,97,1,6,3200
1,97,1,6,3200
1,97,3,3,4420
1,97,4,6,3495
1,97,4,6,3495
1,97,1,6,3000
1,97,2,6,3700
1,97,5,6,3000
1,97,6,6,3450
1,97,4,6,3495
1,97,5,6,3000
1,97,1,6,3200
1,97,6,6,3095
1,97,5,6,3000
1,97,5,6,3000
1,97,5,6,3445
1,97,5,6,3000
1,97,5,6,3395
1,97,5,6,3445
1,97,5,6,3445
1,97,2,6,3295
1,97,2,6,3295
1,97,2,6,3295
1,97,5,6,3395
1,97,5,6,3395
1,97,5,6,3395
1,97,2,6,3295
1,97,2,6,3295
1,97,2,6,3295
1,97,4,6,2995
1,97,4,6,2995
1,97,4,6,2995
2,97,4,6,2995
1,97,3,6,3450
1,97,6,6,2700
1,97,5,6,4010
1,97,5,6,3695
1,97,2,6,3695
1,97,2,6,3695
1,97,3,4,3930
1,97,6,6,2700
1,97,5,6,3695
1,97,2,6,3195
1,97,6,6,2700
1,97,3,5,3650
1,97,6,6,2700
1,97,6,6,2700
1,97,2,6,3695
1,97,6,6,2700
1,97,2,6,3695
1,97,4,6,3695
1,97,1,6,4310
1,97,1,6,4310
1,97,6,6,2700
1,97,5,6,3695
1,97,2,6,3695
1,97,5,6,2650
1,97,3,4,3930
1,97,4,6,3695
1,97,4,6,3695
1,97,5,6,4010
1,97,2,5,4330
1,97,3,6,2200
1,97,5,6,3695
1,97,3,3,4420
1,97,3,2,4880
1,97,6,6,2700
1,97,3,2,4880
1,97,6,6,2700
1,97,3,6,2200
1,97,4,6,2995
1,97,5,6,3695
1,97,2,5,4330
1,97,5,6,3695
1,97,5,6,3695
1,97,6,6,2700
1,97,3,6,2200
1,100,1,6,4310
1,100,4,6,2995
1,100,3,6,2200
1,100,5,6,3695
1,100,4,6,4195
1,100,4,6,4195
2,100,4,6,4195
1,100,4,6,2995
1,100,1,6,3000
1,100,3,6,2200
1,100,3,6,2200
1,100,4,6,2995
1,100,3,6,2200
1,100,4,6,2995
1,100,4,6,4195
1,100,5,6,3495
1,100,4,6,2995
1,100,5,6,3700
1,100,5,6,3700
1,100,4,6,2995
2,100,4,6,2995
2,100,4,6,2995
1,100,2,6,3195
1,100,2,6,3195
1,100,2,6,3200
1,100,2,6,3700
1,100,4,6,4150
1,100,2,6,3700
1,100,2,6,3200
1,100,3,6,3450
1,100,2,6,3695
1,100,6,6,2095
1,100,2,6,3695
1,100,2,6,3200
1,100,6,6,2095
1,100,6,6,2095
1,100,2,6,3200
1,100,2,6,3200
1,100,6,6,2095
1,100,6,6,2095
1,100,6,6,2095
1,100,6,6,2095
1,100,1,5,4730
1,100,2,6,3200
1,100,3,6,3450
1,100,2,6,3200
1,100,4,6,2950
1,100,4,6,2950
1,100,4,6,2950
1,100,1,6,2895
1,100,1,6,2895
1,100,5,6,4010
1,100,1,6,2895
1,100,1,6,2895
1,100,1,6,2895
2,100,1,6,2895
1,100,6,6,2095
1,100,6,6,2095
1,100,1,6,2895
1,100,2,6,3200
1,100,5,6,3195
1,100,5,6,3195
1,100,6,6,2095
1,100,6,6,2095
1,100,6,6,2095
1,100,5,6,3195
1,100,3,6,3450
1,100,5,6,4010
1,100,1,6,3000
1,100,1,6,3000
1,100,5,6,4010
1,100,4,6,2995
1,100,4,6,2995
1,100,1,6,3200
1,100,1,6,3200
1,100,2,6,3900
1,100,2,6,3900
1,100,3,6,2145
1,100,3,6,2145
1,100,3,6,2145
1,100,3,6,2145
1,100,3,6,2145
1,100,2,6,2695
1,100,5,6,3195
1,100,1,6,2700
1,100,1,6,2700
1,100,1,6,2700
1,100,5,6,3195
1,100,5,6,3195
1,100,2,6,3650
1,100,5,6,3195
1,100,1,6,2700
1,100,2,6,3650
1,100,5,6,3400
1,100,3,5,3650
1,100,2,6,2695
1,100,3,4,3930
1,100,3,4,3930
1,100,4,6,3200
1,100,5,6,2695
1,100,3,5,3650
1,100,4,6,3200
1,100,5,6,3400
1,100,1,6,4100
1,100,6,6,2145
1,100,5,6,2695
1,100,3,3,4420
1,100,6,6,2100
1,100,6,6,2100
1,100,6,6,2100
1,100,6,6,2100
1,100,3,3,4420
1,100,6,6,2100
1,100,6,6,2100
